setup_id,count_financial_results,max_severity_financial_results,sentiment_score_financial_results,profit_warning,count_corporate_actions,max_severity_corporate_actions,sentiment_score_corporate_actions,capital_raise,count_governance,max_severity_governance,sentiment_score_governance,board_change,count_corporate_events,max_severity_corporate_events,sentiment_score_corporate_events,contract_award,merger_acquisition,count_other_signals,max_severity_other_signals,sentiment_score_other_signals,broker_recommendation,credit_rating_change,posts_avg_sentiment,post_count,community_sentiment_score,bull_bear_ratio,rumor_intensity,trusted_user_sentiment,posts_relevance,engagement_score,unique_users,contrarian_signal_numeric,recommendation_count,buy_recommendations,sell_recommendations,hold_recommendations,coverage_breadth,consensus_rating,recent_upgrades,recent_downgrades,analyst_conviction_score,label
LIO_2025-06-27,,,,,,,,,,,,,,,,,,,,,,,0.36865672,67,0.15,1.5,0.225,0.275,0.875,0.7,48,1,87,377,87,290,3,2.5,1,3,0.5,negative
PZC_2025-06-26,1,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,2,0.0,0.0,0,0,0.3,12,-0.2,0.0,0.0,-0.2,0.8,0.6,3,0,57,114,0,57,3,2.5,0,0,0.5,positive
SNDA_2025-06-25,1,0.0,0.0,0,2,0.0,0.0,0,3,0.0,0.0,0,2,0.0,0.0,0,0,3,0.0,0.0,0,0,0.3034553,984,-0.01,0.064,0.146,-0.006,0.536,0.376,342,1,9,0,0,0,3,3.0,0,0,0.0,positive
EMG_2025-06-20,1,0.0,0.0,0,1,0.0,0.0,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1.0,6,0.0,0.0,0.0,0.0,1.0,0.0,2,0,12,108,0,60,4,2.0,0,0,0.75,neutral
SAFE_2025-06-20,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0.0,0.0,0,0,0.33333334,18,0.0,0.0,0.0,0.0,0.5,0.0,5,0,39,156,39,273,3,2.5,0,0,0.5,neutral
RWS_2025-06-17,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.3611111,36,0.0,1.0,0.35,0.0,0.7,0.55,15,0,99,297,0,99,3,2.5,0,0,0.5,negative
BLND_2025-06-10,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,1,0.0,0.0,0,0,0.22222222,18,0.0,0.0,0.0,0.0,0.5,0.0,3,0,132,1254,0,990,4,2.0,0,0,0.75,neutral
RCDO_2025-05-27,0,0.0,0.0,0,0,0.0,0.0,0,4,0.0,0.0,0,0,0.0,0.0,0,0,2,0.0,0.0,0,0,0.33333334,6,0.0,0.0,0.5,0.0,0.7,0.5,4,0,159,689,0,689,3,2.5,0,0,0.5,positive
PHLL_2025-05-22,1,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1.0,2,0.0,0.0,0.0,0.0,0.8,0.5,1,0,129,774,0,258,4,2.0,0,0,0.8,neutral
CNA_2025-05-14,0,0.0,0.0,0,2,0.0,0.0,1,2,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.22222222,12,0.0,0.0,0.0,0.0,0.5,0.5,5,0,112,954,0,594,4,2.0,0,0,0.75,positive
MTRO_2025-05-14,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.48253968,42,0.0,0.6666667,0.23333333,0.0,0.6666667,0.5,29,0,30,30,50,40,3,3.0,0,5,0.3,negative
OTB_2025-04-07,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.5625,16,0.0,1.0,0.0,0.0,0.5,0.5,10,0,90,660,0,0,3,2.0,1,0,0.8,positive
BOOM_2025-04-07,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0,0.0,0.0,0,0,,,,,,,,,,,45,0,0,0,1,3.0,0,0,0.0,negative
TPK_2025-03-25,1,0.5,-0.5,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.5,2,0.0,0.0,0.0,0.0,0.5,0.5,2,0,54,486,0,432,3,2.0,0,0,0.75,neutral
SCF_2025-06-19,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0.0,0.0,0,0,,,,,,,,,,,16,32,0,0,1,2.5,0,0,0.5,neutral
FOXT_2025-04-07,1,0.0,0.7,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.39473686,19,0.0,1.0,0.2,0.0,0.7,0.6,12,0,81,324,0,81,3,2.5,0,0,0.5,neutral
RAT_2025-03-20,0,0.0,0.0,0,0,0.0,0.0,0,1,0.5,0.0,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.7,0.5,1,0,52,286,0,208,4,2.0,0,0,0.8,neutral
EMG_2025-03-11,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.2888889,45,0.0,0.6666667,0.16666667,0.0,0.7,0.56666666,20,0,12,108,0,60,4,2.0,0,0,0.75,negative
ITM_2025-02-28,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.5,1,0,0,0.0,0.0,0,0,0.24722221,264,0.0,0.21428572,0.12142857,0.0,0.55,0.49285713,171,0,99,627,264,561,3,2.5,0,0,0.5,neutral
SAFE_2025-02-12,3,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.5,2,0.0,0.0,0.5,0.0,0.7,0.5,1,0,39,156,39,273,3,2.5,0,0,0.5,positive
TPK_2025-02-05,0,0.0,0.0,0,0,0.0,0.0,0,1,0.2,0.0,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.33333334,3,0.0,1.0,0.0,0.0,0.8,0.7,1,0,54,486,0,432,3,2.0,0,0,0.9,negative
WJG_2025-01-24,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0,0.0,0.0,0,0,0.41666666,64,0.0,0.75,0.3,0.0,0.7,0.525,44,0,84,168,0,84,3,2.5,0,0,0.5,positive
HBR_2025-01-23,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.2927619,175,0.0,0.5555556,0.18888889,0.0,0.64444447,0.51111114,137,0,48,384,0,96,4,2.5,0,0,0.5,negative
CAU_2025-01-22,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.7,0.0,0.8,0.5,1,1,15,30,0,0,1,2.0,0,0,0.67,negative
CVSG_2025-01-20,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.33333334,3,0.0,1.0,0.0,0.0,0.7,0.5,2,0,48,368,0,64,3,2.0,0,0,0.75,positive
WINV_2025-01-17,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,2,0.0,0.0,0,0,,,,,,,,,,,0,0,0,0,0,3.0,0,0,0.5,positive
EDEN_2025-01-06,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,4,0.0,0.0,0.2,0.0,0.6,0.5,2,0,26,0,0,0,1,3.0,0,0,0.0,negative
VTY_2024-12-20,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0,0.0,0.0,0,0,0.31205675,188,0.0,0.8,0.26,0.0,0.65,0.51,132,0,60,220,240,520,3,3.0,0,0,0.4,negative
PRV_2024-12-20,0,0.0,0.0,0,0,0.0,0.0,0,3,0.0,0.0,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.5,2,0.0,1.0,0.0,0.0,0.8,0.5,2,0,8,24,0,8,2,2.5,1,0,0.5,neutral
PRU_2024-12-06,0,0.0,0.0,0,3,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,,,,,,,,,,,95,1302,0,56,4,1.1,0,0,0.9,neutral
ITM_2024-11-06,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.5,0,0,0,0.0,0.0,0,0,0.40524194,248,0.08,1.238,0.16,0.102,0.75,0.616,231,1,99,627,264,561,3,2.5,0,0,0.5,negative
SEE_2024-10-31,1,0.0,0.5,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.3455253,257,0.0,0.30769232,0.08461539,0.0,0.5538462,0.46923077,177,0,12,24,0,0,3,2.5,0,0,0.5,negative
ONDO_2024-09-03,2,0.0,0.0,0,1,0.0,0.0,0,1,0.0,0.0,0,3,0.0,0.5,1,0,1,0.0,0.0,0,0,0.33333334,15,0.0,0.0,0.5,0.0,0.7,0.6,15,0,30,30,0,0,2,2.5,1,0,0.33,negative
WJG_2024-08-21,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1.0,1,0.0,1.0,0.0,0.0,0.8,0.5,1,0,84,168,0,84,3,2.5,0,0,0.5,negative
RNK_2024-08-16,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.26801586,60,0.0,1.0,0.33333334,0.0,0.76666665,0.6,34,1,24,96,0,0,2,2.5,0,0,0.5,negative
BPCR_2024-08-02,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,3,0.0,0.0,0,0,0.5,2,0.0,1.0,0.0,0.0,0.7,0.5,2,0,108,216,0,108,3,2.5,0,0,0.5,neutral
TRI_2024-07-29,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,2,0.0,1.0,0.5,0.0,0.5,0.5,2,0,106,106,0,0,2,2.5,1,0,0.5,positive
LIO_2024-06-28,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0.0,0.0,0,0,0.2,5,0.0,0.0,0.0,0.0,0.7,0.5,5,0,87,377,87,290,3,2.5,1,3,0.5,negative
LGEN_2025-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3.0,0,0,0.5,neutral
TRIG_2025-07-01,0,0.0,0.0,0,0,0.0,0.0,0,2,0.0,0.0,0,0,0.0,0.0,0,0,3,0.0,0.0,0,0,0.5,12,0.1,1.0,0.0,0.0,0.8,0.6,4,0,45,195,0,165,3,2.0,0,0,0.8,neutral
KZG_2025-06-26,0,0.0,0.0,0,0,0.0,0.0,0,3,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.26666668,40,-0.05,0.75,0.25,0.05,0.8,0.65,24,1,0,0,0,0,0,3.0,0,0,0.5,negative
CNSL_2025-05-23,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.22222222,24,0.0,0.0,0.0,0.0,0.65,0.5,11,0,16,0,0,0,1,3.0,0,0,0.0,positive
CREO_2025-05-21,1,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.41196582,39,0.0,0.0,0.0,0.0,0.5,0.45,25,0,73,73,0,0,3,2.5,3,0,0.5,positive
GAMA_2025-05-14,1,0.0,0.1,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.3402778,24,0.0,0.5,0.1,0.0,0.7,0.5,17,0,9,72,0,9,3,2.0,0,0,0.9,neutral
GAMA_2025-04-29,1,0.0,0.8,0,2,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0,0.0,0.0,0,0,0.31666666,20,0.0,0.0,0.0,0.0,0.5,0.0,6,0,9,72,0,9,3,1.11,0,0,0.89,negative
CPX_2025-04-07,0,0.0,0.0,0,0,0.0,0.0,0,1,0.2,0.1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,,,,,,,,,,,0,0,0,0,0,3.0,0,0,0.5,negative
NCC_2025-04-01,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0,0.0,0.0,0,0,0.47083333,8,0.0,1.0,0.2,0.0,0.8,0.5,6,0,87,435,0,174,3,2.5,0,0,0.5,neutral
CREO_2025-03-27,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,1,0.0,0.0,1,0,0.71428573,7,0.0,1.0,0.0,0.0,0.5,0.5,6,0,73,73,0,0,3,2.5,3,0,0.5,negative
CRH_2025-03-21,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,-1.0,1,0.0,0.0,0.2,0.0,0.7,0.1,1,0,32,319,8,24,4,2.0,0,1,0.75,negative
SCT_2025-06-20,1,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,1,0.0,0.0,0,0,,,,,,,,,,,12,60,24,72,3,3.0,0,0,0.5,negative
ITM_2025-05-12,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,2,0.0,0.5,1,0,0,0.0,0.0,0,0,0.31153846,260,0.0,0.7692308,0.14615385,0.0,0.65384614,0.5153846,199,0,99,627,264,561,3,3.0,0,0,0.5,positive
INCH_2025-03-04,1,0.0,0.0,0,1,0.2,0.1,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1.0,1,0.0,0.0,0.1,0.0,0.7,0.5,1,0,49,265,0,147,3,2.5,0,0,0.5,positive
NIOX_2025-02-10,1,0.0,0.5,0,0,0.0,0.0,0,2,0.5,0.0,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,4,0.0,0.0,0.5,0.0,0.6,0.4,2,0,12,60,0,0,3,2.0,0,0,0.83,positive
HTG_2025-02-07,1,0.0,0.0,0,1,0.5,0.0,0,1,0.5,0.0,1,0,0.0,0.0,0,0,1,0.0,0.0,0,0,0.6666667,3,0.0,1.0,0.0,0.0,0.6,0.5,3,0,46,256,0,66,4,2.0,0,0,0.75,negative
BGO_2025-01-20,1,0.0,0.0,0,0,0.0,0.0,0,1,0.5,0.1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.42424244,11,0.0,1.0,0.5,0.0,0.7,0.6,8,0,27,54,0,0,1,2.5,0,0,0.5,negative
HAT_2025-01-09,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.5,0.5,1,0,32,64,0,0,1,2.5,0,0,0.5,neutral
TLW_2024-12-05,0,0.0,0.0,0,0,0.0,0.0,0,1,0.7,-0.1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.18844621,251,-0.03846154,0.4,0.25384617,-0.03076923,0.5692308,0.5,213,1,97,419,326,128,4,3.0,0,0,0.5,neutral
EDEN_2024-11-07,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0,0.0,0.0,0,0,1.0,1,0.0,1.0,0.0,0.0,0.8,0.5,1,0,26,0,0,0,1,3.0,0,0,0.0,positive
TSCO_2024-11-04,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,2,0.5,0.4,0,1,0,0.0,0.0,0,0,0.23076923,13,0.0,0.0,0.0,0.0,0.5,0.3,10,0,54,630,0,162,3,2.0,0,0,0.9,neutral
LUCE_2024-10-24,1,0.0,0.5,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1.0,1,0.0,1.0,0.2,0.0,0.8,0.5,1,0,73,219,0,0,3,2.0,0,0,1.0,negative
BOOM_2024-10-15,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.33712798,224,0.0,0.75,0.29166666,0.0,0.60833335,0.53333336,141,0,45,0,0,0,1,3.0,0,0,0.0,negative
LIO_2024-10-10,1,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.40238094,14,0.0,0.0,0.2,0.0,0.6,0.5,8,0,87,377,87,290,3,2.5,1,3,0.5,negative
TRT_2024-09-23,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0.5,0.5,1,0,0,0.0,0.0,0,0,0.4057971,23,0.0,0.5,0.05,0.0,0.5,0.35,15,0,20,0,0,0,1,3.0,0,0,0.0,negative
CCR_2024-09-20,1,0.0,0.0,0,1,0.2,0.1,0,1,0.5,0.0,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1.0,1,0.0,0.0,0.0,0.0,0.5,0.3,1,0,99,396,0,198,3,2.0,0,0,0.8,neutral
HWG_2024-09-17,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,2,0.0,1.0,0.2,0.0,0.7,0.5,2,0,36,126,0,0,2,2.5,7,0,0.5,positive
BOOM_2024-09-10,1,0.0,0.8,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.22162195,197,0.0,0.7,0.29,0.0,0.6,0.56,110,0,45,0,0,0,1,3.0,0,0,0.0,negative
ITM_2024-08-15,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.32342342,185,0.0,1.1,0.21,0.0,0.65,0.52,141,0,99,627,264,561,3,3.0,0,0,0.5,negative
HMSO_2024-08-12,1,0.0,0.1,0,3,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,21,0.0,0.0,0.05,0.0,0.55,0.4,13,0,39,195,143,130,3,2.5,0,0,0.5,positive
REL_2024-08-06,1,0.0,0.0,0,3,0.2,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.75,4,0.0,0.0,0.0,0.0,0.5,0.5,4,0,15,165,0,45,3,2.0,0,0,0.9,neutral
FOXT_2024-08-05,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.2580645,31,0.0,0.25,0.1,0.0,0.65,0.5,19,0,81,324,0,81,3,2.5,0,0,0.5,neutral
WJG_2024-07-30,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,1,0,0,0.0,0.0,0,0,1.0,1,0.0,1.0,0.0,0.0,0.5,0.3,1,0,84,168,0,84,3,2.5,0,0,0.5,negative
ITV_2024-07-25,1,0.0,0.1,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.41666666,18,0.0,1.0,0.2,0.0,0.7,0.5,10,0,69,92,138,322,3,3.0,0,0,0.5,negative
GRID_2024-07-25,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0.0,0.0,0,0,0.0,2,0.0,1.0,0.2,0.0,0.7,0.5,2,0,120,520,0,360,3,2.5,0,0,0.5,neutral
CABP_2024-07-25,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.14137931,58,0.0,0.6666667,0.4,0.0,0.6333333,0.53333336,37,0,51,85,0,102,3,2.5,5,0,0.5,positive
CHRT_2024-07-17,2,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,2,0.5,0.5,1,0,1,0.0,0.0,0,0,0.6666667,3,0.0,0.0,0.0,0.0,0.7,0.5,3,0,22,66,0,0,4,2.0,0,0,0.9,neutral
PFD_2024-07-16,1,0.0,0.0,0,0,0.0,0.0,0,2,0.2,0.1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.2,5,0.0,0.0,0.0,0.0,0.5,0.3,4,0,36,192,0,24,3,2.0,1,0,0.75,positive
TEP_2024-06-21,1,0.0,0.0,0,1,0.0,0.0,0,1,0.0,0.0,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.071428575,2,0.0,1.0,0.0,0.0,0.8,0.5,2,0,99,363,0,0,3,2.0,11,0,0.8,positive
SPX_2024-05-29,1,0.0,0.0,0,0,0.0,0.0,0,2,0.5,0.0,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1,0.0,1.0,0.0,0.0,0.8,0.7,1,0,36,264,108,276,3,2.5,0,0,0.5,neutral
SUPR_2024-04-12,1,0.0,0.0,0,2,0.0,0.0,0,2,0.0,0.0,0,1,0.7,0.5,0,1,1,0.0,0.0,0,0,,,,,,,,,,,8,16,0,32,4,2.0,0,0,0.8,neutral
GLE_2025-07-07,1,0.0,0.0,0,0,0.0,0.0,0,1,0.2,0.0,1,0,0.0,0.0,0,0,1,0.0,0.0,0,0,0.64444447,6,0.2,1.5,0.1,0.3,0.8,0.7,4,0,54,378,18,36,3,2.5,0,1,0.5,neutral
TEP_2025-07-07,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0.0,0.0,0,0,0.5,6,0.5,2.0,0.0,0.5,1.0,0.5,2,0,99,363,0,0,3,2.0,11,0,0.8,neutral
FOXT_2025-06-27,,,,,,,,,,,,,,,,,,,,,,,0.11111111,6,-0.2,0.5,0.0,-0.3,0.7,0.6,3,0,81,324,0,81,3,2.5,0,0,0.5,negative
TEP_2025-06-24,1,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.5,0.0,1,0,99,363,0,0,3,2.0,11,0,0.8,neutral
IPX_2025-05-22,2,0.0,0.0,0,1,0.0,0.5,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1.0,2,0.0,0.0,0.0,0.0,0.8,0.5,1,0,42,168,0,0,3,2.0,0,0,0.8,positive
BGO_2025-05-20,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,1,0,0,0.0,0.0,0,0,0.33333334,24,0.0,0.0,0.25,0.0,0.65,0.25,10,0,27,54,0,0,1,2.5,0,0,0.5,neutral
CAN_2025-05-08,2,0.0,0.0,0,0,0.0,0.0,0,1,0.2,0.0,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.10909091,22,0.0,1.0,0.0,0.0,0.75,0.5,6,0,12,92,0,12,3,2.0,0,0,0.75,positive
PTEC_2025-04-30,0,0.0,0.0,0,1,0.0,0.8,0,2,0.0,0.0,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.16666667,24,-0.02,0.8,0.0,-0.06,0.66,0.54,8,0,87,348,0,145,3,2.5,12,0,0.7,negative
SGRO_2025-04-09,2,0.0,0.0,0,2,0.0,0.0,0,0,0.0,0.0,0,1,0.5,0.2,0,1,0,0.0,0.0,0,0,1.0,1,0.0,1.0,0.5,0.0,0.8,0.6,1,0,59,531,0,413,4,2.0,0,0,0.8,positive
TPK_2025-04-01,1,0.0,0.0,0,0,0.0,0.0,0,1,0.2,0.0,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.2,0.0,0.7,0.5,1,0,54,486,0,432,3,2.0,0,0,0.9,positive
HWG_2025-04-01,1,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1,0.0,1.0,0.0,0.0,0.5,0.5,1,0,36,126,0,0,2,2.0,7,0,0.9,positive
VTY_2025-03-25,1,0.0,0.0,0,2,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.40625,16,0.0,0.0,0.1,0.0,0.5,0.3,10,0,60,220,240,520,3,3.0,0,0,0.5,negative
III_2025-03-21,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0.0,0.0,0,0,0.16666667,6,0.0,0.0,0.0,0.0,0.5,0.5,5,0,63,504,0,126,3,2.0,0,0,0.9,neutral
PTEC_2025-04-10,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,1,0,0.0,0.0,0,0,0.33333334,9,0.0,1.0,0.0,0.0,0.6,0.5,7,0,87,348,0,145,3,2.5,0,0,0.5,neutral
MTRO_2025-04-04,0,0.0,0.0,0,0,0.0,0.0,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.6666667,3,0.0,0.0,0.0,0.0,0.5,0.5,3,0,30,30,50,40,3,3.0,0,5,0.3,neutral
TRIG_2025-03-18,1,0.0,0.0,0,1,0.0,0.0,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.27851853,45,0.0,0.33333334,0.13333334,0.0,0.6333333,0.5,43,0,45,195,0,165,3,2.0,0,0,0.8,positive
SAFE_2025-03-18,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.5,2,0.0,0.0,0.0,0.0,0.5,0.5,2,0,39,156,39,273,3,3.0,0,0,0.5,neutral
RCDO_2025-03-11,1,0.0,0.0,0,0,0.0,0.0,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.6,10,0.0,0.5,0.3,0.0,0.6,0.5,10,0,159,689,0,689,3,2.0,0,0,0.5,positive
GRID_2025-03-05,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0.0,0.0,0,0,1.0,1,0.0,1.0,0.5,0.0,0.8,0.7,1,0,120,520,0,360,3,2.5,0,0,0.5,positive
TLW_2025-02-28,1,0.0,0.0,0,0,0.0,0.0,0,1,0.2,0.0,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.17649402,251,0.0,0.23076923,0.26153848,0.0,0.5923077,0.47692308,184,0,97,419,326,128,4,3.0,0,0,0.5,neutral
MTRO_2025-02-27,1,0.0,0.0,0,0,0.0,0.0,0,3,0.5,0.0,1,1,0.7,0.1,0,0,0,0.0,0.0,0,0,0.0974359,26,0.0,0.0,0.5,0.0,0.65,0.5,17,0,30,30,50,40,3,3.0,1,3,0.4,positive
OCDO_2025-02-27,1,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.36130536,143,0.0,0.8125,0.1125,0.0,0.6,0.5,96,0,100,431,493,376,4,3.0,0,0,0.5,negative
TEP_2025-02-24,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.7,0.5,1,0,99,363,0,0,3,2.0,11,0,0.8,positive
